date,open,high,low,close,volume
2015-08-11,991.4000244140625,991.4000244140625,991.4000244140625,991.4000244140625,0
2015-08-12,998.5999755859375,998.5999755859375,998.5999755859375,998.5999755859375,0
2015-08-13,998.7000122070312,998.7000122070312,993.7000122070312,993.7000122070312,2
2015-08-14,992.7000122070312,992.7000122070312,992.7000122070312,992.7000122070312,0
2015-08-17,997.9000244140625,999.5,997.9000244140625,999.5,1
2015-08-18,992.9000244140625,992.9000244140625,992.9000244140625,992.9000244140625,0
2015-08-19,1011.9000244140625,1011.9000244140625,1011.9000244140625,1011.9000244140625,3
2015-08-20,1034.0,1034.0,1034.0,1034.0,1
2015-08-21,1026.5,1026.5,1026.5,1026.5,1
2015-08-24,990.9000244140625,990.9000244140625,990.9000244140625,990.9000244140625,0
2015-08-25,976.0999755859375,976.0999755859375,976.0999755859375,976.0999755859375,0
2015-08-26,973.4000244140625,980.2000122070312,973.4000244140625,980.2000122070312,2
2015-08-27,1006.0,1006.0,1006.0,1006.0,2
2015-08-28,1008.2999877929688,1021.2999877929688,1008.2999877929688,1021.2999877929688,2
2015-08-31,1010.0999755859375,1010.0999755859375,1010.0999755859375,1010.0999755859375,0
2015-09-01,1007.5999755859375,1007.5999755859375,1007.5999755859375,1007.5999755859375,0
2015-09-02,1012.7999877929688,1012.7999877929688,1012.7999877929688,1012.7999877929688,0
2015-09-03,1014.0,1014.0,1009.2999877929688,1009.2999877929688,1
2015-09-04,991.5999755859375,991.5999755859375,991.5999755859375,991.5999755859375,1
2015-09-08,989.7999877929688,1002.0999755859375,989.7999877929688,1002.0999755859375,1
2015-09-09,980.4000244140625,980.4000244140625,980.4000244140625,980.4000244140625,0
2015-09-10,983.0,983.0,983.0,983.0,5
2015-09-11,979.4000244140625,979.4000244140625,965.2000122070312,965.2000122070312,6
2015-09-14,955.7000122070312,955.7000122070312,955.7000122070312,955.7000122070312,1
2015-09-15,958.2999877929688,958.2999877929688,958.2999877929688,958.2999877929688,0
2015-09-16,975.7999877929688,975.7999877929688,975.7999877929688,975.7999877929688,0
2015-09-17,968.5,968.5,968.5,968.5,0
2015-09-18,984.5,984.5,984.5,984.5,1
2015-09-21,973.7999877929688,973.7999877929688,973.7999877929688,973.7999877929688,0
2015-09-22,937.5999755859375,937.5999755859375,937.5999755859375,937.5999755859375,0
2015-09-23,932.5,932.5,932.5,932.5,0
2015-09-24,952.5,955.9000244140625,952.5,955.9000244140625,1
2015-09-25,951.2000122070312,951.2000122070312,951.2000122070312,951.2000122070312,0
2015-09-28,926.0999755859375,926.0999755859375,926.0999755859375,926.0999755859375,12586
2015-09-29,917.7999877929688,921.4000244140625,899.5,917.0999755859375,5690
2015-09-30,915.7000122070312,925.2000122070312,906.7000122070312,907.2000122070312,914
2015-10-01,910.5,913.4000244140625,900.0,903.2000122070312,65
2015-10-02,899.4000244140625,913.7000122070312,897.0999755859375,907.2999877929688,128
2015-10-05,914.2999877929688,926.0999755859375,906.4000244140625,911.0999755859375,253
2015-10-06,917.4000244140625,938.7000122070312,917.4000244140625,933.0,42
2015-10-07,935.0,952.5999755859375,935.0,944.5,62
2015-10-08,938.2999877929688,953.2999877929688,935.4000244140625,953.2999877929688,43
2015-10-09,966.5,980.2000122070312,966.5,979.5,20
2015-10-12,980.7000122070312,999.0,980.7000122070312,994.5999755859375,47
2015-10-13,995.0999755859375,995.0999755859375,989.7000122070312,991.5,4
2015-10-14,994.2000122070312,998.2999877929688,994.2000122070312,994.2000122070312,61
2015-10-15,998.7999877929688,1005.5999755859375,998.7999877929688,1005.5999755859375,42
2015-10-16,1014.9000244140625,1021.9000244140625,1014.9000244140625,1021.2999877929688,133
2015-10-19,1013.4000244140625,1013.4000244140625,1013.4000244140625,1013.4000244140625,0
2015-10-20,1020.5,1020.5,1018.9000244140625,1018.9000244140625,4
2015-10-21,1020.7999877929688,1020.7999877929688,1006.0,1006.0,10
2015-10-22,1012.2000122070312,1012.2000122070312,1012.2000122070312,1012.2000122070312,14
2015-10-23,1015.2000122070312,1015.2000122070312,1000.0,1000.0,1
2015-10-26,995.7999877929688,995.7999877929688,995.7999877929688,995.7999877929688,0
2015-10-27,988.4000244140625,988.4000244140625,987.5,988.4000244140625,12
2015-10-28,1001.0,1011.0,1001.0,1011.0,9
2015-10-29,991.7999877929688,991.7999877929688,991.7999877929688,991.7999877929688,0
2015-10-30,990.2000122070312,990.2000122070312,986.7000122070312,988.5999755859375,12
2015-11-02,978.4000244140625,978.4000244140625,978.4000244140625,978.4000244140625,6
2015-11-03,961.2000122070312,961.2000122070312,961.2000122070312,961.2000122070312,10
2015-11-04,954.0999755859375,954.0999755859375,954.0999755859375,954.0999755859375,1
2015-11-05,952.4000244140625,952.4000244140625,952.4000244140625,952.4000244140625,0
2015-11-06,939.5999755859375,939.5999755859375,939.5999755859375,939.5999755859375,0
2015-11-09,914.4000244140625,914.4000244140625,914.4000244140625,914.4000244140625,13
2015-11-10,899.5,899.5,899.5,899.5,0
2015-11-11,882.7999877929688,882.7999877929688,882.7999877929688,882.7999877929688,4
2015-11-12,875.7999877929688,875.7999877929688,875.7999877929688,875.7999877929688,7
2015-11-13,863.5,863.5,863.5,863.5,21
2015-11-16,865.2999877929688,865.2999877929688,865.2999877929688,865.2999877929688,0
2015-11-17,854.5999755859375,854.5999755859375,854.5999755859375,854.5999755859375,0
2015-11-18,847.5,847.5,847.5,847.5,0
2015-11-19,857.5999755859375,857.5999755859375,857.5999755859375,857.5999755859375,0
2015-11-20,855.2999877929688,855.2999877929688,855.2999877929688,855.2999877929688,0
2015-11-23,846.7999877929688,846.7999877929688,846.7999877929688,846.7999877929688,1
2015-11-24,840.5,840.5,840.5,840.5,0
2015-11-25,842.5,842.5,842.5,842.5,12
2015-11-27,850.5999755859375,853.2000122070312,832.2000122070312,833.0,19
2015-11-30,830.7000122070312,832.2999877929688,830.5,832.2999877929688,11
2015-12-01,835.5,844.5,835.4000244140625,835.4000244140625,6
2015-12-02,832.4000244140625,832.4000244140625,832.4000244140625,832.4000244140625,6
2015-12-03,847.5,847.5,847.5,847.5,0
2015-12-04,877.7999877929688,880.5,877.7000122070312,880.5,2
2015-12-07,863.0999755859375,863.0999755859375,863.0999755859375,863.0999755859375,0
2015-12-08,846.4000244140625,846.4000244140625,846.4000244140625,846.4000244140625,0
2015-12-09,865.5999755859375,865.5999755859375,865.5999755859375,865.5999755859375,0
2015-12-10,855.7000122070312,855.7000122070312,855.7000122070312,855.7000122070312,0
2015-12-11,843.5,843.5,843.5,843.5,0
2015-12-14,850.0,850.0,850.0,850.0,0
2015-12-15,855.5999755859375,855.5999755859375,855.5999755859375,855.5999755859375,0
2015-12-16,875.7999877929688,875.7999877929688,875.7999877929688,875.7999877929688,0
2015-12-17,844.5,844.5,844.5,844.5,0
2015-12-18,842.7000122070312,860.5999755859375,842.7000122070312,860.5999755859375,2
2015-12-21,881.0999755859375,881.0999755859375,881.0999755859375,881.0999755859375,0
2015-12-22,872.7999877929688,872.7999877929688,872.7999877929688,872.7999877929688,0
2015-12-23,867.9000244140625,867.9000244140625,867.9000244140625,867.9000244140625,0
2015-12-24,883.4000244140625,883.4000244140625,883.4000244140625,883.4000244140625,1
2015-12-28,880.5,880.5,880.0,880.0,2
2015-12-29,890.5999755859375,890.5999755859375,890.5999755859375,890.5999755859375,8115
2015-12-30,888.4000244140625,893.5,851.7000122070312,871.0999755859375,3066
2015-12-31,871.5999755859375,892.0999755859375,866.2999877929688,891.7000122070312,187
2016-01-04,890.5999755859375,891.9000244140625,877.4000244140625,883.2000122070312,148
2016-01-05,888.7999877929688,897.0,887.2999877929688,888.5999755859375,97
2016-01-06,875.0,880.0,873.7000122070312,873.7000122070312,67
2016-01-07,880.5,884.2000122070312,864.7999877929688,876.4000244140625,117
2016-01-08,876.5999755859375,883.9000244140625,872.0,877.0999755859375,186
2016-01-11,876.2999877929688,876.2999877929688,843.2999877929688,845.0,39
2016-01-12,845.5999755859375,845.5999755859375,832.7999877929688,837.5,83
2016-01-13,837.2000122070312,854.0,836.5,850.2000122070312,38
2016-01-14,847.0,847.0,831.5999755859375,834.0,15
2016-01-15,823.7999877929688,840.5,822.0999755859375,825.7000122070312,33
2016-01-19,821.0,831.4000244140625,821.0,828.7000122070312,13
2016-01-20,822.5,822.5,817.9000244140625,817.9000244140625,62
2016-01-21,814.2000122070312,818.0999755859375,812.2000122070312,818.0999755859375,10
2016-01-22,820.9000244140625,831.5999755859375,820.9000244140625,829.7000122070312,93
2016-01-25,859.0999755859375,863.2999877929688,859.0999755859375,859.7000122070312,5
2016-01-26,867.2000122070312,877.2999877929688,867.2000122070312,875.2000122070312,7
2016-01-27,880.4000244140625,880.4000244140625,880.4000244140625,880.4000244140625,27
2016-01-28,865.0,865.9000244140625,864.7000122070312,865.9000244140625,8
2016-01-29,872.2999877929688,872.2999877929688,872.2999877929688,872.2999877929688,0
2016-02-01,868.7999877929688,868.7999877929688,868.7999877929688,868.7999877929688,0
2016-02-02,854.4000244140625,854.4000244140625,854.4000244140625,854.4000244140625,0
2016-02-03,878.7999877929688,878.7999877929688,878.7999877929688,878.7999877929688,0
2016-02-04,904.4000244140625,904.4000244140625,904.4000244140625,904.4000244140625,0
2016-02-05,902.0,902.0,902.0,902.0,0
2016-02-08,927.0,927.0,927.0,927.0,0
2016-02-09,937.7000122070312,937.7000122070312,937.7000122070312,937.7000122070312,1
2016-02-10,929.2000122070312,933.2999877929688,929.2000122070312,933.2999877929688,1
2016-02-11,962.4000244140625,962.4000244140625,962.4000244140625,962.4000244140625,2
2016-02-12,954.0,957.2999877929688,954.0,957.2999877929688,2
2016-02-16,936.7000122070312,936.7000122070312,936.7000122070312,936.7000122070312,0
2016-02-17,948.7999877929688,948.7999877929688,948.7999877929688,948.7999877929688,0
2016-02-18,944.7000122070312,944.7000122070312,944.7000122070312,944.7000122070312,0
2016-02-19,944.5999755859375,944.5999755859375,944.5999755859375,944.5999755859375,0
2016-02-22,926.7999877929688,926.7999877929688,926.7999877929688,926.7999877929688,0
2016-02-23,942.7000122070312,942.7000122070312,942.7000122070312,942.7000122070312,0
2016-02-24,943.0,943.4000244140625,943.0,943.4000244140625,20
2016-02-25,943.2999877929688,943.2999877929688,926.0999755859375,926.0999755859375,6
2016-02-26,914.5,914.5,914.5,914.5,4
2016-02-29,933.7000122070312,933.7000122070312,933.7000122070312,933.7000122070312,2
2016-03-01,936.0999755859375,940.0999755859375,936.0999755859375,936.0999755859375,2
2016-03-02,931.7999877929688,938.2999877929688,931.7000122070312,935.7000122070312,8
2016-03-03,942.2000122070312,942.2000122070312,942.2000122070312,942.2000122070312,0
2016-03-04,985.7999877929688,985.7999877929688,985.7999877929688,985.7999877929688,0
2016-03-07,1001.5,1001.5,1001.5,1001.5,0
2016-03-08,988.9000244140625,988.9000244140625,988.9000244140625,988.9000244140625,0
2016-03-09,982.2999877929688,982.2999877929688,982.2999877929688,982.2999877929688,0
2016-03-10,977.2000122070312,979.4000244140625,977.2000122070312,977.2000122070312,2
2016-03-11,969.2000122070312,969.2000122070312,969.2000122070312,969.2000122070312,0
2016-03-14,964.9000244140625,964.9000244140625,964.9000244140625,964.9000244140625,0
2016-03-15,959.2999877929688,959.2999877929688,959.2999877929688,959.2999877929688,0
2016-03-16,958.2000122070312,958.2000122070312,958.2000122070312,958.2000122070312,0
2016-03-17,988.5999755859375,988.5999755859375,988.5999755859375,988.5999755859375,0
2016-03-18,970.0,970.0,970.0,970.0,0
2016-03-21,981.2999877929688,981.2999877929688,981.2999877929688,981.2999877929688,0
2016-03-22,996.2999877929688,996.2999877929688,996.2999877929688,996.2999877929688,0
2016-03-23,960.2999877929688,960.2999877929688,960.2999877929688,960.2999877929688,0
2016-03-24,951.9000244140625,951.9000244140625,951.9000244140625,951.9000244140625,0
2016-03-28,944.2000122070312,944.2000122070312,944.2000122070312,944.2000122070312,0
2016-03-29,964.7000122070312,964.7000122070312,964.7000122070312,964.7000122070312,11287
2016-03-30,969.7000122070312,977.4000244140625,961.0,964.2999877929688,3660
2016-03-31,965.9000244140625,982.0,964.0,976.5999755859375,347
2016-04-01,977.2999877929688,985.0,953.5999755859375,953.5999755859375,111
2016-04-04,957.5,957.5,941.7000122070312,942.5,165
2016-04-05,945.0,959.2999877929688,945.0,950.0,32
2016-04-06,951.7000122070312,957.7999877929688,942.5,942.9000244140625,85
2016-04-07,948.7000122070312,954.5,948.7000122070312,953.7999877929688,110
2016-04-08,967.5,967.5,967.5,967.5,1
2016-04-11,979.0,991.7999877929688,979.0,989.4000244140625,10
2016-04-12,987.9000244140625,1002.5999755859375,987.9000244140625,998.5,50
2016-04-13,1002.2000122070312,1002.2000122070312,1000.5,1002.2000122070312,20
2016-04-14,992.0999755859375,992.0999755859375,992.0999755859375,992.0999755859375,5
2016-04-15,990.4000244140625,990.4000244140625,985.5,988.5,27
2016-04-18,986.0,986.0,972.5999755859375,976.4000244140625,23
2016-04-19,980.7999877929688,1015.2000122070312,980.7999877929688,1014.0,24
2016-04-20,1015.9000244140625,1029.300048828125,1012.4000244140625,1026.699951171875,46
2016-04-21,1022.5999755859375,1030.5999755859375,1022.5999755859375,1030.5999755859375,3
2016-04-22,1010.0,1010.0,1010.0,1010.0,8
2016-04-25,1015.4000244140625,1016.7000122070312,1015.4000244140625,1016.7000122070312,4
2016-04-26,1006.2000122070312,1018.9000244140625,1006.2000122070312,1018.9000244140625,25
2016-04-27,1024.0999755859375,1024.0999755859375,1024.0999755859375,1024.0999755859375,34
2016-04-28,1021.0,1049.5,1021.0,1048.9000244140625,14
2016-04-29,1072.0,1077.9000244140625,1072.0,1077.9000244140625,24
2016-05-02,1084.5,1086.800048828125,1079.5,1084.9000244140625,5
2016-05-03,1070.0999755859375,1070.0999755859375,1070.0999755859375,1070.0999755859375,2
2016-05-04,1060.0,1060.0,1054.4000244140625,1054.4000244140625,2
2016-05-05,1068.699951171875,1068.699951171875,1060.0,1063.199951171875,2
2016-05-06,1079.0,1083.699951171875,1079.0,1083.699951171875,1
2016-05-09,1060.0,1060.0,1045.0,1045.699951171875,5
2016-05-10,1048.5,1048.5,1048.5,1048.5,24
2016-05-11,1066.5999755859375,1069.0,1064.4000244140625,1064.4000244140625,24
2016-05-12,1052.5,1052.5,1052.5,1052.5,22
2016-05-13,1060.300048828125,1060.9000244140625,1051.9000244140625,1051.9000244140625,22
2016-05-16,1053.0999755859375,1053.0999755859375,1053.0999755859375,1053.0999755859375,0
2016-05-17,1053.699951171875,1053.699951171875,1053.699951171875,1053.699951171875,0
2016-05-18,1042.0,1042.0,1042.0,1042.0,0
2016-05-19,1012.5,1012.5,1012.5,1012.5,0
2016-05-20,1022.5,1022.5,1022.5,1022.5,1
2016-05-23,1012.2999877929688,1012.2999877929688,1012.2999877929688,1012.2999877929688,0
2016-05-24,1003.7000122070312,1003.7000122070312,1003.7000122070312,1003.7000122070312,0
2016-05-25,994.2000122070312,994.2000122070312,994.2000122070312,994.2000122070312,0
2016-05-26,995.2999877929688,995.2999877929688,995.2999877929688,995.2999877929688,18
2016-05-31,973.2000122070312,983.2999877929688,973.2000122070312,978.7000122070312,9
2016-06-01,970.2000122070312,970.2000122070312,970.2000122070312,970.2000122070312,0
2016-06-02,958.4000244140625,958.4000244140625,958.4000244140625,958.4000244140625,1
2016-06-03,983.2000122070312,983.2000122070312,980.9000244140625,980.9000244140625,1
2016-06-06,991.4000244140625,995.5,989.2000122070312,995.5,4
2016-06-07,998.4000244140625,998.4000244140625,998.4000244140625,998.4000244140625,0
2016-06-08,1011.2999877929688,1011.2999877929688,1011.2999877929688,1011.2999877929688,3
2016-06-09,994.9000244140625,1003.4000244140625,994.9000244140625,1003.4000244140625,3
2016-06-10,993.7999877929688,993.7999877929688,993.7999877929688,993.7999877929688,0
2016-06-13,994.9000244140625,994.9000244140625,994.9000244140625,994.9000244140625,0
2016-06-14,971.5,971.5,971.5,971.5,0
2016-06-15,974.4000244140625,974.4000244140625,974.4000244140625,974.4000244140625,0
2016-06-16,977.9000244140625,977.9000244140625,977.9000244140625,977.9000244140625,0
2016-06-17,965.7000122070312,965.7000122070312,965.7000122070312,965.7000122070312,0
2016-06-20,986.7999877929688,986.7999877929688,986.7999877929688,986.7999877929688,0
2016-06-21,989.0999755859375,989.0999755859375,981.0999755859375,981.0999755859375,4
2016-06-22,983.0999755859375,983.0999755859375,983.0999755859375,983.0999755859375,2
2016-06-23,965.9000244140625,970.2000122070312,965.9000244140625,965.9000244140625,2
2016-06-24,982.7999877929688,986.7000122070312,982.7999877929688,986.7000122070312,2
2016-06-27,978.7999877929688,978.7999877929688,978.7999877929688,978.7999877929688,0
2016-06-28,978.5,978.5,978.5,978.5,10141
2016-06-29,980.5,1012.0,980.4000244140625,1011.2999877929688,6803
2016-06-30,1007.7000122070312,1027.0999755859375,1000.5,1021.5,129
2016-07-01,1025.9000244140625,1058.0999755859375,1024.800048828125,1054.699951171875,146
2016-07-05,1064.5999755859375,1073.199951171875,1052.0,1072.4000244140625,156
2016-07-06,1072.699951171875,1088.5,1068.0999755859375,1086.9000244140625,69
2016-07-07,1091.300048828125,1091.300048828125,1088.300048828125,1091.0999755859375,8
2016-07-08,1080.5,1097.0,1080.0999755859375,1097.0,31
2016-07-11,1094.0,1104.699951171875,1094.0,1104.699951171875,5
2016-07-12,1097.199951171875,1099.199951171875,1094.0,1094.4000244140625,8
2016-07-13,1095.5,1098.0,1095.0,1096.699951171875,9
2016-07-14,1088.0,1101.9000244140625,1088.0,1100.9000244140625,21
2016-07-15,1097.0,1097.0,1085.199951171875,1090.5,6
2016-07-18,1085.199951171875,1098.5,1085.199951171875,1098.5,13
2016-07-19,1088.0,1094.699951171875,1088.0,1094.699951171875,7
2016-07-20,1071.9000244140625,1087.800048828125,1066.5,1087.5999755859375,8
2016-07-21,1089.4000244140625,1105.199951171875,1089.4000244140625,1105.199951171875,3
2016-07-22,1085.5999755859375,1085.5999755859375,1085.0,1085.5999755859375,23
2016-07-25,1083.5,1085.0,1083.5,1085.0,13
2016-07-26,1097.699951171875,1097.699951171875,1096.199951171875,1096.4000244140625,19
2016-07-27,1104.0999755859375,1125.4000244140625,1104.0999755859375,1125.0,21
2016-07-28,1147.300048828125,1147.5999755859375,1135.5999755859375,1135.5999755859375,5
2016-07-29,1140.0,1150.5999755859375,1140.0,1147.300048828125,4
2016-08-01,1159.5999755859375,1161.0,1159.5999755859375,1160.0,2
2016-08-02,1169.9000244140625,1179.800048828125,1168.800048828125,1168.800048828125,2
2016-08-03,1166.9000244140625,1166.9000244140625,1166.9000244140625,1166.9000244140625,1
2016-08-04,1161.5999755859375,1161.9000244140625,1161.5999755859375,1161.9000244140625,1
2016-08-05,1144.0,1148.0,1144.0,1148.0,1
2016-08-08,1152.0,1152.0,1152.0,1152.0,0
2016-08-09,1159.9000244140625,1159.9000244140625,1156.5,1156.5,1
2016-08-10,1164.0,1180.5999755859375,1164.0,1180.5999755859375,2
2016-08-11,1154.199951171875,1154.199951171875,1142.0,1154.199951171875,3
2016-08-12,1144.0,1144.0,1126.800048828125,1126.800048828125,3
2016-08-15,1113.800048828125,1113.800048828125,1113.800048828125,1113.800048828125,0
2016-08-16,1121.800048828125,1121.800048828125,1121.800048828125,1121.800048828125,0
2016-08-17,1112.5,1112.5,1112.5,1112.5,0
2016-08-18,1131.0,1131.0,1131.0,1131.0,10
2016-08-19,1116.199951171875,1116.199951171875,1116.199951171875,1116.199951171875,0
2016-08-22,1106.5,1106.5,1106.5,1106.5,4
2016-08-23,1108.800048828125,1108.800048828125,1108.800048828125,1108.800048828125,1
2016-08-24,1079.699951171875,1079.699951171875,1079.699951171875,1079.699951171875,0
2016-08-25,1074.5,1074.5,1074.5,1074.5,0
2016-08-26,1075.199951171875,1075.199951171875,1075.199951171875,1075.199951171875,0
2016-08-29,1078.300048828125,1078.300048828125,1078.300048828125,1078.300048828125,9
2016-08-30,1053.800048828125,1053.800048828125,1053.800048828125,1053.800048828125,1
2016-08-31,1056.0999755859375,1056.0999755859375,1050.800048828125,1050.800048828125,1
2016-09-01,1046.199951171875,1046.199951171875,1046.199951171875,1046.199951171875,0
2016-09-02,1059.5,1059.5,1059.5,1059.5,1
2016-09-06,1069.9000244140625,1100.0,1069.9000244140625,1100.0,1
2016-09-07,1098.300048828125,1100.199951171875,1091.199951171875,1091.199951171875,2
2016-09-08,1083.0999755859375,1083.0999755859375,1083.0999755859375,1083.0999755859375,0
2016-09-09,1065.9000244140625,1065.9000244140625,1065.9000244140625,1065.9000244140625,0
2016-09-12,1041.300048828125,1041.300048828125,1041.300048828125,1041.300048828125,0
2016-09-13,1034.4000244140625,1034.4000244140625,1034.4000244140625,1034.4000244140625,0
2016-09-14,1039.300048828125,1039.300048828125,1039.300048828125,1039.300048828125,0
2016-09-15,1032.199951171875,1032.199951171875,1032.199951171875,1032.199951171875,0
2016-09-16,1016.0,1016.0,1016.0,1016.0,0
2016-09-19,1022.0999755859375,1022.0999755859375,1022.0999755859375,1022.0999755859375,0
2016-09-20,1030.5,1030.5,1030.5,1030.5,1
2016-09-21,1047.5,1047.5,1047.5,1047.5,0
2016-09-22,1062.4000244140625,1062.4000244140625,1062.4000244140625,1062.4000244140625,0
2016-09-23,1062.4000244140625,1062.4000244140625,1056.5999755859375,1056.5999755859375,0
2016-09-26,1042.5,1042.5,1042.5,1042.5,0
2016-09-27,1024.800048828125,1024.800048828125,1024.800048828125,1024.800048828125,0
2016-09-28,1021.9000244140625,1021.9000244140625,1021.9000244140625,1021.9000244140625,12487
2016-09-29,1030.4000244140625,1041.699951171875,1020.0,1030.800048828125,3746
2016-09-30,1026.0,1040.0,1025.0,1028.5999755859375,570
2016-10-03,1024.5,1024.5,1003.7000122070312,1003.7000122070312,76
2016-10-04,1005.7999877929688,1005.7999877929688,984.0,984.7000122070312,118
2016-10-05,992.5,992.5,970.4000244140625,972.2999877929688,184
2016-10-06,980.5,980.5,960.4000244140625,962.2999877929688,62
2016-10-07,966.2999877929688,970.9000244140625,958.7999877929688,958.7999877929688,100
2016-10-11,964.0,965.0999755859375,945.7999877929688,945.7999877929688,25
2016-10-12,949.0,950.2999877929688,938.4000244140625,938.4000244140625,146
2016-10-13,940.5,941.2000122070312,928.9000244140625,928.9000244140625,28
2016-10-14,936.2000122070312,936.2000122070312,932.0999755859375,935.9000244140625,10
2016-10-17,932.7000122070312,932.7000122070312,932.7000122070312,932.7000122070312,5
2016-10-18,943.7000122070312,950.5,943.0,943.0,5
2016-10-19,941.0,942.2999877929688,940.0999755859375,940.0999755859375,7
2016-10-20,943.2999877929688,943.2999877929688,930.5,931.2000122070312,52
2016-10-21,926.0,931.2999877929688,926.0,928.5999755859375,22
2016-10-24,944.4000244140625,944.7999877929688,932.7000122070312,935.4000244140625,6
2016-10-25,961.9000244140625,961.9000244140625,961.9000244140625,961.9000244140625,3
2016-10-26,960.5,960.5,960.5,960.5,2
2016-10-27,959.7999877929688,961.7000122070312,959.7999877929688,961.7000122070312,27
2016-10-28,969.5,978.5999755859375,966.0,978.2000122070312,10
2016-10-31,979.0,979.0,975.7999877929688,975.7999877929688,5
2016-11-01,995.0999755859375,995.0999755859375,995.0999755859375,995.0999755859375,5
2016-11-02,998.2000122070312,998.2000122070312,998.2000122070312,998.2000122070312,5
2016-11-03,991.5999755859375,991.5999755859375,991.5999755859375,991.5999755859375,20
2016-11-04,1001.7000122070312,1001.7000122070312,1001.7000122070312,1001.7000122070312,0
2016-11-07,998.5999755859375,998.5999755859375,998.5999755859375,998.5999755859375,0
2016-11-08,1005.7999877929688,1005.7999877929688,1005.7999877929688,1005.7999877929688,4
2016-11-09,1000.5,1000.5,997.7999877929688,1000.5,10
2016-11-10,1003.0,1003.5,979.5,979.5,10
2016-11-14,931.7000122070312,931.7000122070312,931.7000122070312,931.7000122070312,0
2016-11-15,932.7999877929688,932.7999877929688,932.7999877929688,932.7999877929688,0
2016-11-16,944.5,944.5,944.5,944.5,0
2016-11-17,942.5999755859375,942.5999755859375,942.5999755859375,942.5999755859375,0
2016-11-18,919.5,919.5,919.5,919.5,2
2016-11-21,933.7000122070312,933.7000122070312,933.7000122070312,933.7000122070312,2
2016-11-22,941.4000244140625,941.4000244140625,941.4000244140625,941.4000244140625,0
2016-11-23,929.5999755859375,929.5999755859375,929.5999755859375,929.5999755859375,0
2016-11-25,906.7999877929688,906.7999877929688,906.7999877929688,906.7999877929688,16
2016-11-28,921.2999877929688,921.2999877929688,921.2999877929688,921.2999877929688,16
2016-11-29,918.2999877929688,921.2000122070312,918.2999877929688,918.9000244140625,29
2016-11-30,908.0999755859375,908.0999755859375,908.0999755859375,908.0999755859375,0
2016-12-01,909.5999755859375,909.5999755859375,909.5999755859375,909.5999755859375,1
2016-12-02,931.0,931.0,931.0,931.0,1
2016-12-05,937.0,937.0,937.0,937.0,0
2016-12-06,934.0999755859375,934.0999755859375,934.0999755859375,934.0999755859375,0
2016-12-07,941.7000122070312,941.7000122070312,941.7000122070312,941.7000122070312,0
2016-12-08,942.4000244140625,942.4000244140625,942.4000244140625,942.4000244140625,0
2016-12-09,913.7000122070312,913.7000122070312,913.7000122070312,913.7000122070312,0
2016-12-12,932.5,932.5,932.5,932.5,0
2016-12-13,935.5,935.5,935.5,935.5,0
2016-12-14,939.5999755859375,939.5999755859375,939.5999755859375,939.5999755859375,0
2016-12-15,892.4000244140625,892.4000244140625,892.4000244140625,892.4000244140625,0
2016-12-16,933.0,933.0,933.0,933.0,0
2016-12-19,916.2000122070312,916.2000122070312,916.2000122070312,916.2000122070312,0
2016-12-20,922.9000244140625,922.9000244140625,922.9000244140625,922.9000244140625,12
2016-12-21,917.5,917.5,912.5999755859375,913.2999877929688,12
2016-12-22,906.4000244140625,906.4000244140625,906.4000244140625,906.4000244140625,0
2016-12-23,892.4000244140625,892.4000244140625,892.4000244140625,892.4000244140625,0
2016-12-27,903.2999877929688,903.2999877929688,903.2999877929688,903.2999877929688,0
2016-12-28,898.7999877929688,898.7999877929688,898.7999877929688,898.7999877929688,7714
2016-12-29,900.7000122070312,907.4000244140625,896.0,897.7999877929688,5519
2016-12-30,899.9000244140625,906.7000122070312,898.2000122070312,901.5999755859375,123
2017-01-03,911.4000244140625,943.0,908.2999877929688,939.2999877929688,306
2017-01-04,926.0,948.4000244140625,926.0,943.2999877929688,278
2017-01-05,952.0,973.4000244140625,950.9000244140625,972.0999755859375,242
2017-01-06,965.5999755859375,967.0999755859375,960.0,966.5,90
2017-01-09,970.2999877929688,979.9000244140625,965.0,978.5,21
2017-01-10,970.5,978.4000244140625,969.5,978.4000244140625,65
2017-01-11,970.5,972.5999755859375,967.0,972.2000122070312,5
2017-01-12,988.0,988.2999877929688,978.5,980.9000244140625,10
2017-01-13,981.2999877929688,986.2000122070312,981.2999877929688,982.4000244140625,26
2017-01-17,988.2999877929688,988.2999877929688,979.0999755859375,979.0999755859375,10
2017-01-18,968.0,968.0,968.0,968.0,0
2017-01-19,952.7999877929688,952.7999877929688,952.7999877929688,952.7999877929688,29
2017-01-20,963.2999877929688,979.5999755859375,960.7000122070312,972.2000122070312,29
2017-01-23,976.0999755859375,976.0999755859375,976.0999755859375,976.0999755859375,25
2017-01-24,982.5,1003.7999877929688,982.5,1003.7999877929688,9
2017-01-25,991.9000244140625,993.0,978.0,978.0,4
2017-01-26,977.0999755859375,977.9000244140625,977.0999755859375,977.9000244140625,21
2017-01-27,979.4000244140625,979.4000244140625,979.4000244140625,979.4000244140625,60
2017-01-30,978.7999877929688,989.7999877929688,978.7999877929688,989.7999877929688,25
2017-01-31,993.0,993.0,993.0,993.0,0
2017-02-01,996.2999877929688,996.2999877929688,996.2999877929688,996.2999877929688,0
2017-02-02,996.0999755859375,996.0999755859375,996.0999755859375,996.0999755859375,0
